id,filename,f1,f1p,f2,f2p,f3,f3p,f4,f4p,f5,f5p,f6,f6p,f1px,f1py,f2px,f2py,f3px,f3py,f4px,f4py,f5px,f5py,f6px,f6py
491,491_Cam.002__3_1_2_3_9_7.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,7,347,308,367,108,336,119,221,112,193,230,287,285
492,492_Cam.003__5_5_5_3_2_4.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,4,229,349,282,327,155,127,361,289,273,39,125,116
493,493_Cam.002__4_6_7_2_3_1.jpg,Flch0_azul,4,Flch6_morada,6,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,1,161,329,236,315,238,303,307,89,158,350,16,241
494,494_Cam.001__1_3_4_4_2_2.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,2,87,208,322,260,212,100,294,147,131,120,263,360
495,495_Cam.000__2_9_1_3_9_5.jpg,Flch0_azul,2,Flch6_morada,9,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,5,97,305,270,239,363,322,139,119,227,199,202,316
496,496_Cam.001__3_8_4_1_2_1.jpg,Flch0_azul,3,Flch6_morada,8,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,1,111,218,222,171,300,161,264,41,276,360,364,273
497,497_Cam.000__5_5_6_5_3_2.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,6,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,2,151,227,334,216,177,254,309,146,233,58,236,38
498,498_Cam.001__1_6_1_8_7_8.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,7,Flch4_roja,8,184,385,238,137,112,319,214,165,210,278,241,199
499,499_Cam.003__3_1_1_2_6_3.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,3,232,46,348,393,22,293,162,34,194,120,384,174
500,500_Cam.001__8_1_5_5_3_5.jpg,Flch0_azul,8,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,5,206,170,147,368,287,174,148,163,319,179,134,222
501,501_Cam.000__3_1_3_4_10_1.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,10,Flch4_roja,1,133,114,161,29,301,363,334,186,240,205,348,348
502,502_Cam.002__7_4_4_2_1_5.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,5,274,289,355,239,318,318,146,91,71,109,314,299
503,503_Cam.002__5_1_5_6_1_2.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,1,Flch4_roja,2,141,302,183,51,230,332,312,254,50,142,184,76
504,504_Cam.001__3_7_2_4_1_5.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,5,127,138,164,264,342,235,293,152,215,35,170,133
505,505_Cam.001__3_1_7_1_2_6.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,6,262,341,196,49,242,182,153,381,97,240,263,262
506,506_Cam.002__5_3_9_7_2_1.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,1,298,170,341,309,231,235,279,268,331,337,226,385
507,507_Cam.002__1_4_5_1_2_1.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,1,155,66,343,215,100,217,29,272,387,188,154,62
508,508_Cam.001__6_2_2_9_8_2.jpg,Flch0_azul,6,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,9,Flch3_amarilla,8,Flch4_roja,2,241,133,103,276,172,68,187,233,228,251,123,319
509,509_Cam.000__2_4_2_3_1_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,6,105,298,302,346,254,44,321,326,372,168,309,179
510,510_Cam.001__5_6_7_3_4_9.jpg,Flch0_azul,5,Flch6_morada,6,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,9,249,128,151,162,247,200,280,325,122,261,204,240
511,511_Cam.002__4_5_2_4_1_1.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,1,318,155,313,181,44,240,352,192,416,265,71,331
512,512_Cam.001__2_5_1_9_6_1.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,9,Flch3_amarilla,6,Flch4_roja,1,216,368,152,144,292,357,227,208,172,291,304,362
513,513_Cam.003__4_3_2_3_4_3.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,3,372,241,354,133,132,65,349,335,168,90,153,369
514,514_Cam.003__4_1_1_7_3_5.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,5,189,359,63,90,381,362,286,269,365,129,117,278
515,515_Cam.002__2_3_2_1_6_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,1,127,343,139,115,263,368,363,101,301,279,167,61
516,516_Cam.000__3_4_3_1_1_8.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,8,346,156,318,327,113,227,286,425,313,58,224,246
517,517_Cam.003__9_6_2_1_4_3.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,3,250,243,121,181,169,42,296,418,191,366,48,196
518,518_Cam.000__8_4_2_4_3_5.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,5,274,262,250,76,209,45,231,358,325,344,178,113
519,519_Cam.000__1_1_4_1_10_4.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,10,Flch4_roja,4,179,12,372,266,213,82,197,424,247,227,140,231
520,520_Cam.003__2_3_6_4_6_4.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,4,36,250,67,216,299,291,308,100,319,231,81,247
521,521_Cam.003__5_3_7_4_1_5.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,5,330,263,67,290,298,193,207,364,185,418,115,265
522,522_Cam.002__8_9_2_3_1_6.jpg,Flch0_azul,8,Flch6_morada,9,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,6,203,289,257,254,205,79,91,314,59,318,315,235
523,523_Cam.001__1_1_1_4_5_5.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,5,233,25,170,56,297,369,186,99,183,305,239,314
524,524_Cam.001__5_1_3_4_9_5.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,5,290,183,361,264,316,134,139,295,201,193,222,307
525,525_Cam.001__2_2_3_7_5_5.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,5,105,261,99,179,305,278,222,145,229,319,131,232
526,526_Cam.000__5_2_3_3_3_2.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,2,324,202,88,194,212,384,349,188,333,127,338,117
527,527_Cam.003__5_1_1_3_4_1.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,1,115,254,130,42,149,18,318,93,79,166,298,22
528,528_Cam.001__4_6_5_6_1_1.jpg,Flch0_azul,4,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,1,Flch4_roja,1,293,264,276,234,241,306,265,252,340,107,130,348
529,529_Cam.000__5_2_3_2_3_1.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,1,335,234,133,353,253,392,145,73,267,376,133,383
530,530_Cam.003__3_7_4_4_7_3.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,7,Flch4_roja,3,222,395,300,246,158,347,290,352,174,156,168,374
531,531_Cam.001__3_5_5_2_1_8.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,8,114,257,182,311,184,122,304,94,91,210,224,183
532,532_Cam.000__3_2_6_7_3_5.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,5,351,258,74,217,184,281,234,293,265,64,187,121
533,533_Cam.002__1_6_1_3_9_5.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,5,257,386,291,301,169,381,155,351,186,262,285,320
534,534_Cam.003__1_6_2_4_1_4.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,4,266,27,128,179,48,133,285,355,411,145,139,105
535,535_Cam.003__4_2_9_6_5_2.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,9,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,2,334,127,344,369,187,225,174,294,93,238,272,408
536,536_Cam.003__7_3_9_6_5_2.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,2,292,246,194,59,219,191,316,168,158,124,34,183
537,537_Cam.002__3_3_2_6_6_3.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,3,373,241,103,308,294,364,278,296,217,324,109,134
538,538_Cam.000__1_6_3_6_2_2.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,2,353,356,254,116,151,91,310,272,367,219,160,51
539,539_Cam.001__4_4_2_6_7_1.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,1,148,122,120,240,109,304,213,124,258,234,291,360
540,540_Cam.003__5_1_7_1_4_4.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,4,174,339,114,48,285,161,240,420,77,185,90,172
541,541_Cam.002__1_7_5_1_4_6.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,6,15,248,289,272,345,254,278,68,182,343,122,223
542,542_Cam.000__4_5_3_9_3_2.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,9,Flch3_amarilla,3,Flch4_roja,2,146,298,316,298,102,182,275,230,230,54,311,366
543,543_Cam.002__4_6_4_2_5_1.jpg,Flch0_azul,4,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,1,305,321,289,296,261,137,54,272,217,328,245,378
544,544_Cam.000__1_4_7_1_5_3.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,169,405,149,312,269,298,66,260,317,175,328,126
545,545_Cam.002__4_1_4_5_6_3.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,6,Flch4_roja,3,352,186,53,140,207,130,198,155,209,320,66,253
546,546_Cam.000__1_5_5_1_7_2.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,2,78,321,204,324,158,142,290,41,197,208,231,44
547,547_Cam.003__5_4_4_7_4_1.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,4,Flch4_roja,1,174,98,112,133,280,342,270,158,96,155,263,425
548,548_Cam.000__7_8_2_1_6_1.jpg,Flch0_azul,7,Flch6_morada,8,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,1,296,181,218,188,84,206,134,51,316,220,363,334
549,549_Cam.002__1_2_4_2_3_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,1,222,381,391,293,351,205,278,365,268,351,318,362
550,550_Cam.000__2_2_5_1_3_6.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,6,90,167,349,143,158,157,58,177,329,341,204,298
551,551_Cam.002__4_5_4_3_1_7.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,7,301,150,323,278,98,207,335,151,428,195,288,239
552,552_Cam.001__8_4_3_2_6_5.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,5,205,162,191,99,218,70,103,161,269,197,173,117
553,553_Cam.001__3_2_1_1_5_5.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,5,269,87,348,198,126,339,346,317,269,285,164,142
554,554_Cam.002__1_9_2_2_2_6.jpg,Flch0_azul,1,Flch6_morada,9,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,6,36,170,258,265,300,362,222,369,386,198,281,179
555,555_Cam.003__1_4_4_2_6_5.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,5,30,141,334,116,362,228,381,138,144,174,269,108
556,556_Cam.003__5_3_2_3_3_4.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,4,338,217,123,348,350,86,378,189,382,225,163,86
557,557_Cam.002__7_1_5_8_7_2.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,8,Flch3_amarilla,7,Flch4_roja,2,152,227,137,63,237,335,160,254,263,303,78,308
558,558_Cam.000__7_1_4_8_2_3.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,3,255,302,152,413,317,308,254,282,322,367,353,192
559,559_Cam.001__2_3_3_3_2_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,1,133,342,200,67,114,205,310,116,113,154,299,60
560,560_Cam.000__6_5_2_8_4_1.jpg,Flch0_azul,6,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,8,Flch3_amarilla,4,Flch4_roja,1,312,221,298,125,218,47,283,265,325,165,382,218
561,561_Cam.000__1_2_3_8_3_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,8,Flch3_amarilla,3,Flch4_roja,2,339,373,287,52,223,386,224,180,322,329,89,233
562,562_Cam.000__1_3_5_1_1_1.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,1,317,389,356,204,192,110,370,178,84,322,232,25
563,563_Cam.002__2_7_2_6_5_3.jpg,Flch0_azul,2,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,3,214,368,282,212,52,211,227,178,207,335,63,228
564,564_Cam.002__1_3_2_8_5_2.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,8,Flch3_amarilla,5,Flch4_roja,2,167,379,170,347,407,254,254,224,278,162,46,191
565,565_Cam.002__1_6_4_4_2_3.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,3,415,198,188,318,367,249,100,272,80,148,269,349
566,566_Cam.003__5_9_8_7_1_2.jpg,Flch0_azul,5,Flch6_morada,9,Flch1_verde,8,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,2,142,133,222,253,279,195,160,191,258,434,39,207
567,567_Cam.001__9_6_5_4_6_8.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,8,194,187,169,274,283,220,297,249,256,146,233,204
568,568_Cam.001__5_7_5_2_7_2.jpg,Flch0_azul,5,Flch6_morada,7,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,2,146,272,251,201,190,117,332,240,233,259,119,130
569,569_Cam.003__10_10_5_3_7_6.jpg,Flch0_azul,10,Flch6_morada,10,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,7,Flch4_roja,6,220,211,234,223,280,105,385,285,235,142,116,235
570,570_Cam.003__10_5_6_3_1_7.jpg,Flch0_azul,10,Flch6_morada,5,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,7,212,225,128,306,131,250,110,327,223,10,268,267
571,571_Cam.003__2_8_9_2_4_3.jpg,Flch0_azul,2,Flch6_morada,8,Flch1_verde,9,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,3,345,348,179,255,242,226,163,386,149,107,67,180
572,572_Cam.003__2_1_1_1_3_2.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,2,313,49,414,290,425,144,49,334,339,115,102,67
573,573_Cam.002__7_7_1_8_1_1.jpg,Flch0_azul,7,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,1,223,191,300,247,32,208,269,226,372,322,386,313
574,574_Cam.000__7_3_1_3_3_5.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,5,293,193,353,187,75,271,293,85,262,382,264,112
575,575_Cam.001__6_2_3_1_7_5.jpg,Flch0_azul,6,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,5,255,164,201,66,309,301,323,342,209,155,139,186
576,576_Cam.000__2_1_3_5_3_4.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,4,364,235,70,142,174,85,175,296,340,302,139,276
577,577_Cam.003__3_2_8_4_2_1.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,1,393,183,28,247,274,206,355,226,45,172,253,419
578,578_Cam.001__3_4_5_4_9_2.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,2,308,139,283,135,164,307,177,95,190,237,100,190
579,579_Cam.002__3_3_3_8_5_8.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,8,Flch3_amarilla,5,Flch4_roja,8,74,210,316,341,172,116,226,216,267,327,274,272
580,580_Cam.002__3_5_1_6_1_8.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,1,Flch4_roja,8,343,153,294,317,74,333,157,180,412,268,165,233
581,581_Cam.003__9_7_9_5_7_5.jpg,Flch0_azul,9,Flch6_morada,7,Flch1_verde,9,Flch2_naranja,5,Flch3_amarilla,7,Flch4_roja,5,210,187,237,283,195,225,240,88,279,156,322,168
582,582_Cam.000__2_6_4_1_3_3.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,3,97,149,206,138,296,344,153,23,176,365,122,302
583,583_Cam.002__3_3_3_2_1_8.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,8,159,353,373,181,64,226,391,231,264,66,180,276
584,584_Cam.003__1_2_2_1_7_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,7,Flch4_roja,2,259,24,402,149,304,387,8,203,164,174,386,120
585,585_Cam.003__2_4_6_2_4_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,6,267,49,308,335,125,209,304,385,152,342,313,190
586,586_Cam.000__5_1_1_1_5_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,154,260,69,142,278,429,168,20,232,107,101,159
587,587_Cam.001__5_1_5_2_7_5.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,5,141,187,268,391,239,111,173,360,165,263,289,163
588,588_Cam.000__3_1_2_1_4_3.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,3,260,63,377,205,116,102,198,418,248,90,350,250
589,589_Cam.003__6_1_4_9_6_2.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,9,Flch3_amarilla,6,Flch4_roja,2,191,308,252,11,85,220,204,197,317,239,360,348
590,590_Cam.003__5_1_2_2_2_1.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,1,347,215,206,21,406,180,77,333,211,26,177,16
591,591_Cam.001__4_5_5_3_9_5.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,5,310,178,137,259,210,117,240,344,210,177,270,155
592,592_Cam.000__3_2_2_2_2_1.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,1,162,80,81,250,281,51,234,400,361,284,62,177
593,593_Cam.002__6_1_4_6_4_7.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,7,126,246,165,78,255,130,252,313,137,314,144,240
594,594_Cam.002__8_2_5_1_10_4.jpg,Flch0_azul,8,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,10,Flch4_roja,4,259,281,161,360,103,244,77,112,217,241,99,175
595,595_Cam.001__2_1_4_6_2_2.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,2,314,307,140,83,260,306,187,298,99,219,184,64
596,596_Cam.003__9_4_1_3_5_5.jpg,Flch0_azul,9,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,192,209,340,137,414,287,345,108,157,119,318,161
597,597_Cam.002__3_5_3_3_1_2.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,2,339,148,199,155,237,103,342,324,133,363,134,360
598,598_Cam.000__2_4_5_6_3_5.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,3,Flch4_roja,5,118,110,256,365,184,138,194,302,104,231,323,212
599,599_Cam.003__5_1_3_2_2_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,3,343,237,284,12,57,229,61,111,161,408,228,59
600,600_Cam.001__4_7_1_1_8_7.jpg,Flch0_azul,4,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,7,299,232,238,264,190,398,132,349,181,179,253,249
601,601_Cam.003__5_4_6_1_4_4.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,4,299,126,189,78,200,315,409,300,372,247,371,223
602,602_Cam.000__4_1_3_7_10_6.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,10,Flch4_roja,6,189,82,353,331,103,260,296,249,240,230,272,138
603,603_Cam.001__5_5_7_5_2_7.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,7,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,7,183,113,133,240,187,159,215,108,201,60,202,270
604,604_Cam.003__7_9_4_4_4_1.jpg,Flch0_azul,7,Flch6_morada,9,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,1,190,279,240,178,368,247,183,350,137,114,427,254
605,605_Cam.000__7_4_4_3_4_8.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,8,264,295,307,325,138,185,353,227,155,300,244,161
606,606_Cam.001__1_1_8_2_2_7.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,8,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,7,148,365,168,374,211,159,344,262,340,213,155,249
607,607_Cam.003__5_2_4_6_5_2.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,2,329,187,217,404,324,306,168,290,316,154,39,206
608,608_Cam.003__1_1_10_3_9_7.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,10,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,7,282,15,344,387,236,233,321,92,259,222,244,298
609,609_Cam.001__2_9_1_6_5_1.jpg,Flch0_azul,2,Flch6_morada,9,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,1,101,276,215,180,148,372,195,139,281,187,149,371
610,610_Cam.000__5_5_5_1_3_8.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,8,296,310,158,266,172,276,309,56,267,71,210,240
611,611_Cam.003__1_2_1_6_4_7.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,7,128,411,141,63,157,20,170,127,121,113,141,231
612,612_Cam.001__5_3_5_4_7_7.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,7,Flch4_roja,7,148,156,309,144,270,265,239,88,202,147,222,146
613,613_Cam.002__3_7_1_7_2_9.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,9,353,294,272,212,258,66,256,206,348,331,237,276
